,nu_1,nu_2,nu_3,nu_4,nu_5,nu_6,nu_7,nu_8,nu_9,nu_10,nu_11,nu_12,nu_13,nu_14,nu_15,nu_16,nu_17,nu_18,nu_19,nu_20
113469,5.932441499558515e-25,6.390951765133198e-14,6.904339150588391e-07,0.00019724983410492452,0.002224478348741175,0.00779169271259961,0.015535356930187049,0.02288858031059972,0.02966210135833295,0.03583841648518876,0.041677256453813843,0.047476728436238666,0.053573765262860173,0.06034523753977261,0.06825759406797359,0.07791907736894195,0.09032831371643778,0.10782826230232537,0.1349836223424224,0.203729456377512
33158,8.424279855065956e-33,1.5337546188842565e-15,3.0780205409606743e-06,0.00034115336509118853,0.002750928981006949,0.008378671569633987,0.014138193032561442,0.01987616007447721,0.02581813810674035,0.03150843577489639,0.037053621617341846,0.04264543393750027,0.04857731433095494,0.05524789646402105,0.06312026980584434,0.07286068345577988,0.08606825404886195,0.1044349395096652,0.1466857136993347,0.24074555510670886
116088,4.369277536713991e-29,5.0993630978774715e-15,1.2289571971697835e-07,9.07838757884841e-05,0.001016604948448267,0.0038187461948127697,0.007897967550463849,0.011496349497470854,0.014766374414500863,0.017708456161744376,0.020715302951238412,0.02400278634715681,0.02799576120726748,0.03321173323678002,0.040481187388572926,0.051090885306162535,0.06753976735978684,0.09719317010679752,0.16535527241640113,0.41588188435628387
122927,2.6869834531334427e-33,1.8703314134962905e-16,5.394139246406556e-09,2.9449032023280866e-05,0.0007264917568868856,0.004011174870411921,0.010914859186707026,0.016864649233904704,0.02212540130784725,0.02731303770960287,0.03261436276464656,0.038285731584141246,0.04460258951935334,0.051976017920852144,0.06096737055944519,0.07247958073174188,0.08815398044039698,0.11175541594281777,0.1526740294672978,0.2647605153063099
112009,2.1904024923098527e-16,1.1756426607379772e-07,0.0008220740388031033,0.0011094405594902165,0.002164089912713315,0.00277082138609131,0.003545781759336365,0.0042816152144861145,0.005076303944607172,0.006029323598862155,0.007279487748412067,0.008994614865781365,0.011420947617608007,0.014953695930148878,0.020310244266447938,0.028908545213965502,0.044188234861526086,0.07744344611998152,0.16721958926000127,0.5937472064993304
127238,3.9416530557969387e-26,2.1294934138894087e-13,1.633280183625731e-08,1.6158019055327368e-06,1.8023433076878497e-05,0.00011494898078393498,0.00043758843437461347,0.0010497723424177897,0.0019079914951278258,0.002976363892690583,0.004240190715133019,0.005750731704174981,0.007628116556948888,0.01015014792737703,0.01381224463520058,0.019762622727802458,0.03087098401026681,0.056430747617476296,0.14024441584598252,0.7048712313395258
116617,6.621609969056474e-24,9.7534151946648e-14,2.1217375206341444e-06,0.0002307902166977487,0.0017946387432839815,0.005068899008675829,0.008199006656398385,0.011448031558213383,0.014844556042473684,0.018615259388592917,0.022861735900637312,0.02791338660507909,0.034091830527483054,0.04189625735991272,0.052069519029940746,0.06581848646795337,0.08546578632442677,0.11576563594170271,0.1701392782507297,0.32403344963796493
5902,5.8881153943878135e-24,4.193705738222085e-14,9.2415465513064e-06,0.00018132588549893007,0.0014979759209457124,0.009057877514598918,0.03084022755865062,0.02799043572238125,0.03372257271050191,0.039178590721531424,0.04489039894129629,0.04923708008606716,0.05418289019360149,0.059681161083421246,0.06672473072221885,0.07582907254554933,0.0883000325332371,0.105905597020177,0.13303442771754662,0.18000635292701994
32404,3.318830020025318e-17,1.5632133184480326e-11,7.191339814621785e-09,5.20021623739815e-08,1.4798001562498168e-07,2.9371090354268156e-07,4.951189394940371e-07,7.853448107224954e-07,1.272823106488185e-06,2.13503104580903e-06,3.7357050934561914e-06,6.9053368070316655e-06,1.3607575991670313e-05,2.913936136357751e-05,6.983281533162965e-05,0.0001970657377888918,0.0007058334427079433,0.003913773135405169,0.0417725531883924,0.9535560612822721
64064,8.043548126910929e-34,1.247735104532496e-16,6.7400955725286025e-09,5.869941947057232e-05,0.0006105170098177561,0.004396241835257796,0.012395478383697353,0.025576183967453977,0.03613964771386648,0.045110322220004336,0.05239193668169116,0.05869393745685625,0.06430418516140746,0.07011758405510948,0.07634643156014446,0.08353341303294361,0.09221787058500645,0.1038190647637417,0.12141117102691253,0.15313735365969552
75897,2.345744714783939e-28,1.3114956598567751e-14,3.109964886521066e-09,4.715786291027497e-06,0.0001443166531392099,0.0017207509896283038,0.00299289790901393,0.004190346105979088,0.005584110277615702,0.007264799510223187,0.009380984062736035,0.012054177484016604,0.015569317079319168,0.02034245535329913,0.027154088829682545,0.037484188359138006,0.0544546461258595,0.08755752681033548,0.16062508012412016,0.5537404849599653
30112,1.6719760301604637e-24,3.802317371973137e-11,9.828691216804733e-07,2.4345085271851122e-05,0.000184874075076943,0.0008579144894363124,0.0018245549662650792,0.0030912310018681444,0.004708771087588774,0.006664940588548361,0.009244124015976591,0.012694196386353426,0.017473704929016037,0.024170782395770366,0.03390300165869074,0.048402694485145586,0.07100915919440028,0.10963297040236955,0.19418101969443918,0.4621912392948674
10217,6.52342648049046e-33,7.181951835734758e-18,1.6698745947258846e-11,1.2171939344171945e-07,1.4549607013608184e-05,0.00030826429624963706,0.0017600528194413525,0.005508634826641242,0.011914221880203779,0.02044513027470179,0.030163222510274673,0.04038346316476138,0.05087957884845332,0.06178772369142739,0.07355363725290642,0.08683811913416761,0.10279713705314616,0.12363105104899844,0.15593607375641336,0.2343276674894641
12765,7.384828768359347e-29,7.936238361007444e-15,9.741190254500775e-10,1.5388256989017102e-06,4.3935892300101e-05,0.0002346238108434841,0.0007503485242215666,0.0017058167951447506,0.003046654380578267,0.004685978638202385,0.006629711849366488,0.008999724987429864,0.012068650665174591,0.01629644427397691,0.022606122768098865,0.032775017853975616,0.05130833555579922,0.09137112150416585,0.21185846156740148,0.5358773334482352
71290,5.486524843638737e-13,1.2280958032464929e-08,2.2120838107562296e-06,3.11308780964061e-05,0.00011338902112397983,0.00025022138974920406,0.00041955136851144553,0.0006107675487727289,0.000845030249273562,0.001146279961515274,0.0015707401502512378,0.0021996011029377723,0.0031990565620444687,0.004851800158333061,0.007815981042087163,0.013305308191957719,0.02443571071246494,0.053058102830586464,0.1468364636211648,0.7395745006675555
82939,3.3300958934622066e-09,6.538651530368788e-06,0.00020822326880373622,0.00039343366033972235,0.0006495277015537773,0.0008044038702549657,0.0008599541310141331,0.0009112201764574422,0.001008657582985401,0.0011836587001835327,0.0014798925847598415,0.0019858871646694456,0.002835951447573686,0.004333443837908482,0.0070871391333649225,0.012639412381041111,0.024298761357407654,0.05127324332537852,0.1419780224814856,0.7463347957245542
3185,1.504721424159756e-19,3.4628949140749734e-10,5.882225441684887e-06,0.0002931863147385359,0.0008760947214042643,0.0025399449265708423,0.004867294805251997,0.007037467893672525,0.009241801462452516,0.01141877156725571,0.013773999820976364,0.0164594200395029,0.019724072371437307,0.02384408855268845,0.029311399080001764,0.03688499435975105,0.04835987450349579,0.0686945959652877,0.11358249630254084,0.5933474112177273
124817,2.0277019371092835e-25,1.7988003047491464e-10,8.469336520999385e-07,7.703842648216125e-05,0.00038155669071989975,0.001543207558084497,0.0030839710324532346,0.005839593247121491,0.00923743957391176,0.013316905886699707,0.017728292645669563,0.022704033755867468,0.028360464848429783,0.035155556250068706,0.0439388588952497,0.05578599456965869,0.07500608803496774,0.10519816186147972,0.18941687514393746,0.39348722478255077
125565,2.2316994982076607e-18,1.789459338514946e-09,2.826431432989205e-07,1.2391479541120479e-05,0.0001314688646112425,0.0005257151296663284,0.0012149027571844615,0.0022172585379238293,0.0035950502469349714,0.0053088181928832206,0.007480236519079228,0.010225160841608419,0.013865318253359286,0.018771172418208817,0.025867887271116666,0.036117603047962715,0.05317810116276206,0.0817466417422526,0.16117652471357907,0.5788253777772603
64464,3.730010361625648e-27,4.1587691326389067e-13,1.2379228183628547e-06,0.0001711703128828647,0.0005529933561702726,0.0016950287457928068,0.0034308459842522796,0.005423408399559952,0.007705118318055624,0.010344271674691425,0.013440867988051547,0.01723063564901985,0.022066728133368744,0.028490575677688944,0.037377681737595134,0.050374819083285255,0.07059286994220665,0.10600120388002816,0.173377333712526,0.45198585100473676
126577,6.151923613126789e-23,8.650358476105974e-08,1.1239492104032537e-05,9.793937246011685e-05,0.00029432288880399125,0.0006003374357272894,0.0009646685700601525,0.001357367531447849,0.0017610084352231456,0.0022188984904345237,0.0027967625551013346,0.0035770328390170325,0.004687606709161107,0.006334224644972593,0.008885492746195616,0.01305113923107237,0.020601124146227074,0.03640094772076431,0.10625348575449199,0.7903737677693355
114759,4.0211703468941717e-38,6.016979201789989e-20,1.1265390443757468e-08,3.2621292441572475e-05,0.0011888911572711133,0.005394375756874492,0.011253723169905328,0.020969881279234114,0.03118239611999977,0.041045279237525656,0.04909358686670245,0.05627943128224999,0.06292855083463156,0.06946857661608771,0.07624421140574306,0.08363105904520807,0.09210562340440272,0.10284004984577708,0.11770073720180141,0.17890550722566018
9944,7.85813070198807e-21,6.5247111736804105e-12,1.557018702745919e-07,8.006645304772609e-06,4.1432003662620485e-05,0.00011640497890270632,0.00023912626014695193,0.0004110761803916137,0.00062863845528403,0.0009080968197051351,0.0012834810294743597,0.0018088626382463996,0.0025726225096633906,0.0037296625849359308,0.005569827970154268,0.008717152534805083,0.014713910205385344,0.02880815998142113,0.08399233953734966,0.8467189148362689
104857,3.859805374080528e-17,3.145873525082894e-07,6.297614941106932e-06,0.0001563820858479798,0.0005296124491884466,0.0008350085959902185,0.0010270957178382268,0.0011640702576158752,0.0013124033138930925,0.0014991593714866443,0.0017466236319709986,0.0021009110227965307,0.002640462273715809,0.003520954917222581,0.005088372519209486,0.008464079677735065,0.01722275912332365,0.0503237990049697,0.14381399019016466,0.7588187362952141
120462,1.4454196995377742e-23,2.2652571560700344e-13,2.599378005749842e-09,5.876482829356222e-07,1.5388053686874647e-05,0.00024827713494026847,0.0013253776872704734,0.0034417372785009994,0.006426015861697608,0.010013658002894032,0.014111674504380898,0.018825835246979433,0.024479932052460688,0.03159338444744265,0.04103718823417445,0.05432699163665485,0.0746552884341971,0.11045445543965825,0.1887970528224185,0.42050442795921306
129753,1.1936391518443381e-09,4.581911443550229e-06,0.0002075360670923384,0.001520799650925568,0.0032469689463837433,0.004967069237502526,0.006111766941183814,0.006914934199312046,0.007918324260933009,0.009164347042651733,0.01090097205891463,0.013355287479618163,0.016907843181085878,0.022079434540796264,0.029617315782712948,0.040745279605510644,0.057789914384330385,0.08435262246571941,0.13754716007798873,0.5469121483629729
7471,2.95384232032177e-17,6.762518545666424e-08,2.1371502337820823e-06,0.00023354285298645685,0.003475193438449913,0.007924076090219818,0.012220534770137995,0.01479014988817693,0.01688404071680959,0.019065368863731755,0.02163550541463251,0.024722684388207093,0.028688879199479055,0.03410929823023552,0.04179633697669141,0.053357892910294344,0.07160170940652322,0.10348772978264505,0.16766178683389724,0.37860114080093193
117676,1.481730434513041e-22,2.7697246890636354e-10,5.097287955909443e-07,0.00013340656076803412,0.0019191958559948816,0.006225415038234958,0.012739398277761063,0.01902205315331059,0.0249183469298636,0.03054103166825629,0.035942319687842846,0.041431832672399777,0.047387840881959124,0.05426709004150851,0.06260607041094028,0.07332792885096842,0.08767181948825876,0.10930914785276044,0.14744829024275424,0.24536524623037217
11000,5.331089891314587e-35,6.4808554703781675e-15,4.1608660536647694e-07,0.00012109447067670764,0.0010299063500027546,0.005259153118227184,0.013835430300794987,0.02157086126079195,0.02919812005123811,0.03511108037370556,0.04087507735319094,0.04627252022747938,0.05183064937485423,0.057983748445901026,0.06542763831529454,0.07482935232552233,0.0874628150718316,0.10604025029709739,0.13685916429094247,0.22655501683624618
67128,2.963621148348811e-21,1.0158745129136427e-11,1.8079306212226652e-06,0.0001861660777806982,0.0008702981548438687,0.002335588492948203,0.004339220999662928,0.006862127282839089,0.009370682896961066,0.011850118309238473,0.014470857666497316,0.017458912274592675,0.02106378456611112,0.025599629474505184,0.03160351332064926,0.040035137078613454,0.052933645541240776,0.07642505725001393,0.16839731318967624,0.5164595522667412
114743,1.451031760436472e-20,1.1345666641668486e-10,1.6976112826140158e-06,0.0001504949253081192,0.0015303904643904742,0.004195579514960321,0.008325641998433267,0.013232561921492495,0.018052048273259555,0.023046043047287187,0.028214099763427765,0.033823768824954484,0.04027455884227977,0.04804222203296029,0.05781623188422984,0.07059782956071078,0.08829243681440213,0.11452328371876472,0.1592787313565537,0.2908623902502243
76509,4.3960724510447034e-32,2.0952689661895707e-17,9.984286530815448e-10,5.170239672259429e-06,0.00048129568971036523,0.004467218624148939,0.014394936178692077,0.02550857180230181,0.03537622924898233,0.04345290985794076,0.05049512316320757,0.057003598843864176,0.06323571483186559,0.06957456482582669,0.0762606787501981,0.08377162848634656,0.09265486184991453,0.1041045470050083,0.1210140629390867,0.1584586336825152
34467,3.723689271662712e-26,2.9499138262661365e-13,6.713993263794745e-11,1.1502222221018094e-08,3.7242402612105354e-07,3.2736412427544385e-06,1.4380057056395429e-05,3.586972926205476e-05,7.083010297336249e-05,0.000124869995552264,0.0002103835692325185,0.0003499294404213344,0.0005876375452713191,0.0010226625624917237,0.00190968672947004,0.0040287383078072185,0.01047803278637155,0.041443211994065754,0.1604291680948591,0.7795538020458395
115817,3.89875294195935e-24,2.4215305514604266e-10,1.6988225910477496e-07,1.206925817906688e-05,0.00012035921152683013,0.0005740608193171498,0.0016053337283869747,0.0032303726527608463,0.005365280345600987,0.00793634062041714,0.010985014767367907,0.014682705316462933,0.019305721577425005,0.025317198136697635,0.03349183102621739,0.045199277398283944,0.06340398007431862,0.09517847517443148,0.1771611686951546,0.4966916718467756
33664,1.9842166965312452e-18,8.108076582125549e-09,3.184029795473449e-05,0.00040834322972315405,0.0018480635392069326,0.0031510589298211797,0.004356633004067823,0.0057575317774617215,0.007331669869523328,0.009092083941105956,0.011117915060452656,0.013567338130647531,0.016695785339409262,0.02090740649512752,0.026923830721526418,0.03619646454199597,0.05212096913844008,0.08433414227848203,0.17214110640661506,0.5342808434402515
33499,9.21089110582688e-28,1.892628198795517e-12,1.7513480259851467e-06,0.000156470477320264,0.0019149964900939767,0.007214687064971505,0.013010491117866953,0.020924805971487354,0.027728314366510156,0.03370090528050128,0.038534195700677024,0.04293603405273163,0.04719883064447872,0.05161232332216325,0.056592065884157494,0.06271138553773178,0.07108386299339649,0.08510669776823031,0.12409808903478552,0.31573972163305686
